state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2017,390730,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER LIQUID EPOXY RESIN YD-128 H.S.CODE : 39073000000 CLASS: 9, UN NO: 3082, PKG GRP: III MARINE POLLUTANT : YES GR WT: 23500.00 KGS NT WT: 19900.00 KGS TR WT: 3600.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,70649.2109375
TX,Texas,2017,390730,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER LIQUID EPOXY RESIN YD-128 H.S.CODE : 39073000000 CLASS: 9, UN NO: 3082, PKG GRP: III MARINE POLLUTANT : YES GR WT: 23760.00 KGS NT WT: 19910.00 KGS TR WT: 3850.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,70649.2109375
TX,Texas,2017,481910,CAJAS DE CARTON CORRUGADOS,1,5.0,50.006
TX,Texas,2017,691010,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER 18.500 M/T NETT WT. OF VEGAROL 18 DO (STEARYL ALCOHOL) IDH VVF ILL NUMBER : 10000285 IDH HENKEL : 970614 KOSHER QUALITY KOSHER ID : BBZ-FRTJ FILLED IN BULK H. S. CODE NO: 2905.17.00 GR WT: 22180.00 KGS NT WT: 18500.00 KGS TR WT: 3680.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,100000.0,11207.888671875
TX,Texas,2017,731100,TANQUE CILINDRICO PARA GAS CON SUS VALVULAS DE CARGA Y DESCARGA,15,15479.0,110500.054
TX,Texas,2017,732690,BASE METALICA PARA TANQUE CILINDRO,15,1550.0,15999.923999999999
TX,Texas,2017,761100,GR WT : 23995.00 KGS NT WT : 20045.00 KGS TR WT : 3950.00 KGS,1,100000.0,340117.40625
TX,Texas,2017,761100,GR WT : 24470.00 KGS NT WT : 20660.00 KGS TR WT : 3810.00 KGS,1,100000.0,0.0
TX,Texas,2017,761100,GR WT: 24430.00 KGS NT WT: 20630.00 KGS TR WT: 3800.00 KGS,1,100000.0,340117.40625
TX,Texas,2017,840999,CONTROL ARM MOUNT FORGED KNUCKLE CONTROL ARM,1,2100.0,8452.08
TX,Texas,2017,841940,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER DEODORIZER DISTILLATE (MIXED TOCOPHEROL CONCENTRATE) WITH 15.15% TOCOPHEROLS. BUYER ORDER NO.12042 DATE: APRIL 10, 2017 HARMONIZED CODE: 3825.90.00 S/BILL NO. 7027791 DT. 28.06.2017 GR WT: 23800.00 KGS NT WT: 20000.00 KGS TR WT: 3800.00 KGS DDC PREPAID FREIGHT PREPAID",1,100000.0,1369042.875
TX,Texas,2017,841940,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER DEODORIZER DISTILLATE (MIXED TOCOPHEROL CONCENTRATE) WITH 16.85% TOCOPHEROLS. HS CODE: 3825900000 GR WT: 23560.00 KGS NT WT: 19800.00 KGS TR WT: 3760.00 KGS ALL DESTINATION CHARGES ON CNEE A/C FREIGHT PREPAID,1,100000.0,1424423.25
TX,Texas,2017,841940,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER DEODORIZER DISTILLATE (MIXED TOCOPHEROL CONCENTRATE) WITH 17.15% TOCOPHEROLS. HARMONIZED CODE: 3825.90.00 GR WT: 23665.00 KGS NT WT: 20000.00 KGS TR WT: 3665.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CNEE A/C,1,100000.0,0.0
TX,Texas,2017,841940,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER DEODORIZER DISTILLATE (MIXED TOCOPHEROL CONCENTRATE) WITH 17.80% TOCOPHEROLS HARMONIZED CODE: 3825.90.00 GR WT: 23760.00 KGS NT WT: 20000.00 KGS TR WT: 3760.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CNEE A/C,1,100000.0,1445368.25
TX,Texas,2017,841940,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ESTER DISTILLATION PRODUCT (DEODORIZER DISTILLATE-ADI FINECHEM SOY/SUNFLOWER MIX) MATERIAL CODE NO. 50359763 BUYER ORDER NO.4935227598 DATE: FEBRUARY 07, 2017 HARMONIZED CODE: 3824992800 GR WT: 23580.00 KGS NT WT: 19800.00 KGS TR WT: 3780.00 KGS FREIGHT PREPAID",1,100000.0,1277330.375
TX,Texas,2017,841940,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ESTER DISTILLATION PRODUCT (DEODORIZER DISTILLATE-ADI FINECHEM SOY/SUNFLOWER MIX) MATERIAL CODE NO. 50359763 BUYER ORDER NO.4935227599 DATE: FEBRUARY 07, 2017 HARMONIZED CODE: 3824992800 GR WT: 23600.00 KGS NT WT: 19800.00 KGS TR WT: 3800.00 KGS FREIGHT PREPAID",1,100000.0,1277330.375
TX,Texas,2017,841940,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ESTER DISTILLATION PRODUCT (DEODORIZER DISTILLATE-ADI FINECHEM SOY/SUNFLOWER MIX) MATERIAL CODE NO. 50359763 BUYER ORDER NO.4935227600 DATE: FEBRUARY 07, 2017 HARMONIZED CODE: 3824992800 GR WT: 23580.00 KGS NT WT: 19800.00 KGS TR WT: 3780.00 KGS FREIGHT PREPAID",1,100000.0,1277330.375
TX,Texas,2017,841940,"SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER ESTER DISTILLATION PRODUCT (DEODORIZER DISTILLATE-ADI FINECHEM SOY/SUNFLOWER MIX) MATERIAL CODE NO. 50359763 BUYER ORDER NO.4935229451 DATE: FEBRUARY 07, 2017 HARMONIZED CODE: 3824992800 GR WT: 23465.00 KGS NT WT: 19800.00 KGS TR WT: 3665.00 KGS FREIGHT PREPAID",1,100000.0,1277330.375
TX,Texas,2017,860900,GR WT : 23120.00 KGS NT TW : 19320.00 KGS TR WT : 3800.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23140.00 KGS NT WT : 19320.00 KGS TR WT : 3820.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23150.00 KGS NT WT : 19350.00 KGS TR WT : 3800.00 KGS,1,100000.0,185943.734375
TX,Texas,2017,860900,GR WT : 23160.00 KGS NT WT : 19340.00 KGS TR WT : 3820.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23240.00 KGS NT WT : 19710.00 KGS TR WT : 3530.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 23360.00 KGS NT WT : 19710.00 KGS TR WT : 3650.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 23465.00 KGS NT TW : 19685.00 KGS TR WT : 3780.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23515.00 KGS NT WT : 19695.00 KGS TR WT : 3820.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23570.00 KGS NT WT : 19890.00 KGS TR WT : 3680.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23580.00 KGS NT WT : 19780.00 KGS TR WT : 3800.00 KGS,1,100000.0,186546.265625
TX,Texas,2017,860900,GR WT : 23620.00 KGS NT WT : 19740.00 KGS TR WT : 3880.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 23620.00 KGS NT WT : 19820.00 KGS TR WT : 3800.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 23620.00 KGS NT WT : 19840.00 KGS TR WT : 3780.00 KGS,1,100000.0,187585.34375
TX,Texas,2017,860900,GR WT : 23650.00 KGS NT WT : 19590.00 KGS TR WT : 4060.00 KGS,1,100000.0,180532.53125
TX,Texas,2017,860900,GR WT : 23810.00 KGS NT WT : 19740.00 KGS TR WT : 4070.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 23820.00 KGS NT WT : 19660.00 KGS TR WT : 4160.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 24055.00 KGS NT WT : 20310.00 KGS TR WT : 3745.00 KGS,1,100000.0,192508.578125
TX,Texas,2017,860900,GR WT : 24720.00 KGS NT WT : 20910.00 KGS TR WT : 3810.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 24720.00 KGS NT WT : 20990.00 KGS TR WT : 3730.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT : 24770.00 KGS NT WT : 20960.00 KGS TR WT : 3810.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT ; 23510.00 KGS NT WT : 19710.00 KGS TR WT : 3800.00 KGS,1,100000.0,0.0
TX,Texas,2017,860900,GR WT ; 23680.00 KGS NT WT : 19880.00 KGS TR WT : 3800.00 KGS,1,100000.0,180532.53125
TX,Texas,2017,860900,GR WT: 22995.00 KGS NT WT: 19475.00 KGS TR WT: 3520.00 KGS,1,100000.0,180532.53125
TX,Texas,2017,860900,GR WT: 23470.00 KGS NT WT: 19660.00 KGS TR WT: 3810.00 KGS,1,100000.0,180532.53125
TX,Texas,2017,860900,GR WT: 23475.00 KGS NT WT: 19695.00 KGS TR WT: 3780.00 KGS,1,100000.0,180532.53125
TX,Texas,2017,860900,GR WT: 23490.00 KGS NT WT: 19870.00 KGS TR WT: 3620.00 KGS,1,100000.0,198208.828125
TX,Texas,2017,860900,GR WT: 23495.00 KGS NT WT: 19855.00 KGS TR WT: 3640.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT: 23495.00 KGS NT WT: 20110.00 KGS TR WT: 3385.00 KGS,1,100000.0,188144.46875
TX,Texas,2017,860900,GR WT: 23520.00 KGS NT WT: 19840.00 KGS TR WT: 3680.00 KGS,1,100000.0,182508.9375
TX,Texas,2017,860900,GR WT: 23540.00 KGS NT WT: 19860.00 KGS TR WT: 3680.00 KGS,1,100000.0,187585.34375
TX,Texas,2017,860900,GR WT: 23620.00 KGS NT WT: 19860.00 KGS TR WT: 3760.00 KGS,1,100000.0,0.0
TX,Texas,2017,860900,GR WT: 23635.00 KGS NT WT: 19875.00 KGS TR WT: 3760.00 KGS,1,100000.0,198208.828125
TX,Texas,2017,860900,GR WT: 23640.00 KGS NT WT: 19860.00 KGS TR WT: 3780.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT: 23640.00 KGS NT WT: 19940.00 KGS TR WT: 3700.00 KGS,1,100000.0,186546.265625
TX,Texas,2017,860900,GR WT: 23850.00 KGS NT WT: 19690.00 KGS TR WT: 4160.00 KGS,1,100000.0,0.0
TX,Texas,2017,860900,GR WT: 23890.00 KGS NT WT: 19840.00 KGS TR WT: 4050.00 KGS,1,100000.0,195014.421875
TX,Texas,2017,860900,GR WT: 24030.00 KGS NT WT: 20090.00 KGS TR WT: 3940.00 KGS,1,100000.0,198208.828125
TX,Texas,2017,860900,GR WT:23715.00 KGS NT WT:19870.00 KGS TR WT:3845.00 KGS,1,100000.0,187585.34375
TX,Texas,2017,860900,GR WT;23600.00 KGS NT WT: 19860.00 KGS TR WT: 3740.00 KGS,1,100000.0,186546.265625
TX,Texas,2017,860900,SHIPPER OWN TANK CONTAINER 01X20 SOC TANK CONTAINERS EMPTY CLEAN TANK CONTAINERS TOTAL GR.WT.3540.00 KGS FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT,1,10000.0,28455.9140625
TX,Texas,2017,860900,SHIPPER OWN TANK CONTAINER 02X20`ISO TANK CONTAINERS EMPTY CLEAN TANK CONTAINER TR WT:3540.00 KGS TOTAL TR WT:7080.00 KGS FREIGHT PREPAID,1,10000.0,0.0
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 18X20 ISO TANK CONTAINERS ACETIC ANHYDRIDE BULK IN ISO TANK CONTAINER N.O.S. UN NO: 1715, PACKING GROUP: II, CLASS: 8, SUB CLASS: 3, PG : II H S CODE: 291524 GR WT : 24240.00 KGS NT WT : 20000.00 KGS TR WT : 4240.00 KGS TOTAL GR WT : 430415.00 KGS TOTAL NT WT : 360000.00 KGS TOTAL TR WT : 70415.00 KGS * PVT. LTD. FREIGHT PREPAID DESTINATION CHARGES ON CONSIGNEE ACCOUNT",1,100000.0,198208.828125
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00020 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816640 PROFORMA INVOICE NO. DHJPR/17-18/00108 DT.26/06/2017 S.BILL NO.6986751 DT:26.06.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23680.00 KGS NT WT : 20000.00 KGS TR WT : 3680.00 KGS DDC PREPAID FREIGHT PREPAID",1,100000.0,177642.671875
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00020 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816640 PROFORMA INVOICE NO. DHJPR/17-18/00108 DT.26/06/2017 S.BILL NO.6986751 DT:26.06.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23780.00 KGS NT WT : 20000.00 KGS TR WT : 3780.00 KGS DDC PREPAID FREIGHT PREPAID",1,100000.0,177642.671875
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00020 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816646 PROFORMA INVOICE NO. DHJPS/1718/00066 DT.31/07/2017 S.BILL NO.7713641 DT:31.07.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23780.00 KGS NT WT : 20000.00 KGS TR WT : 3780.00 KGS ALL DESTINATION CHARGES ON CNEE A/C FREIGHT PREPAID",1,100000.0,189528.390625
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00030 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816646 PROFORMA INVOICE NO. DHJPS/1718/00065 DT.31/07/2017 S.BILL NO.7713583 DT:31.07.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23760.00 KGS NT WT : 20000.00 KGS TR WT : 3760.00 KGS ALL DESTINATION CHARGES ON CNEE A/C FREIGHT PREPAID",1,100000.0,189528.390625
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00030 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816646 PROFORMA INVOICE NO. DHJPS/1718/00067 DT.31/07/2017 S.BILL NO.7713589 DT:31.07.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23680.00 KGS NT WT : 20000.00 KGS TR WT : 3680.00 KGS ALL DESTINATION CHARGES ON CNEE A/C FREIGHT PREPAID",1,100000.0,189528.390625
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00040 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816640 PROFORMA INVOICE NO. DHJPS/1718/00033 DT.17/07/2017 S.BILL NO.7408098 DT:17.07.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23665.00 KGS NT WT : 20000.00 KGS TR WT : 3665.00 KGS DDC PREPAID FREIGHT PREPAID",1,100000.0,0.0
TX,Texas,2017,860900,"SHIPPER OWN TANK CONTAINER 1X20 ISO TANK CONTAINER ORTHO TOLUIDINE, DOMINIC ITEM NO. 00050 MATERIAL NO 20107213 HS CODE NO. 292143.30 P.O. NO. 4700816640 PROFORMA INVOICE NO.DHJPS/1718/00034 DT.17/07/2017 S.BILL NO.7408117 DT:17.07.2017 IMCO CLASS: 6.1 UN NO.: 1708, PKG. II GR WT : 23750.00 KGS NT WT : 20000.00 KGS TR WT : 3750.00 KGS DDC PREPAID FREIGHT PREPAID",1,100000.0,182578.34375
TX,Texas,2017,860900,TR WT:3540.00 KGS,1,10000.0,27101.716796875
TX,Texas,2017,870893,NITROMETHANE 225KGS PER DRUM TOTAL 18MTS IN 80DRUM MS WITH PALLETS UN:1261 CALAS :3,1,18840.0,118859.676
TX,Texas,2017,890331,SHIPPER OWN TANK CONTAINER 01X20 ISO TANK CONTAINER VICORYL CSA 06 CSA-6 / AL-686 / AG-168S HS CODE : 34021300 GR WT: 25670.00 KGS NT WT: 21920.00 KGS TR WT: 3750.00 KGS DDC PREPAID FREIGHT PREPAID,1,100000.0,347800.0625
VT,Vermont,2017,290944,GLYCOL ETHER PPH,1,20740.0,51227.8
VT,Vermont,2017,291539,METHYL ACETATE PURCHASE ORDE R:10713,1,19920.0,83189.904
WA,Washington,2017,291412,"METHYL ETHYL KETONE (MEK) ISO TANK TECH P/C:8 15557 GS&E PURCHASE ORDER DATE: 2017/8/11 P.O . NO.:I1-421370 UNIVAR USA REF #:KT-683089 LO T#:20170822001Y HS CODE:2914.12.00.00 CCN2327 2,CHEMTREC PHONE NUMBERS,800-434-9300 (DOMEST IC) AND 703-527-3887 (INTERNATIONAL) UN NO.: 1193 CLASS: 3 PG:II FP:-1C BLKU2568645 163556 2,1635563,1635561",1,19100.0,34828.85
WA,Washington,2017,291539,METHYL ACETATE (MEAC) CLASS N O.3 UN NO.: 1231 +++TEL: 206- 407-2925 CONTACT: CAROL CHEN CAROL.CHEN@EXPEDITORS.COM,1,20000.0,83524.0
WA,Washington,2017,291539,METHYL ACETATE (MEAC) CLASS N O.3 UN NO.: 1231 +++TEL: 206- 407-2925 CONTACT: CAROL CHEN CAROL.CHEN@EXPEDITORS.COM 2. UNIVAR USA TAE.CHONG@UNIVAR.C OM,1,20000.0,83524.0
WA,Washington,2017,291539,METHYL ACETATE P/C 8 22840 GS&E PURCHAS E ORDER DATE: 2017/5/16 P.O. NO. : I1-420677 UNIVAR USA REF #: HB-551405 CUSTOMER PO#: 000 9970612 HS CODE:2915.39.9000 LOT NO:001Y20170 814 CHEMTREK 1-800-434-9300 (DOMESTIC) AND 70 3-527-3887 (INTERNATIONAL) CCN23272 UN NO.:12 31 CLASS: 3 PG:II FP:-10C,1,20000.0,59584.0
WA,Washington,2017,291539,METHYL ACETATE P/C 8 22840 UN NO.:1231 CLASS: 3 PG:II FP:-10C,1,20000.0,59584.0
WA,Washington,2017,291539,METHYL ACETATE P/C 822840 GS&E PURCHASE ORDER DATE: 2017/5/12 P.O. NO. : I1-420644 UNIVAR USA REF #: HB-551290 CUSTOMER PO#: 0009969580 HS CODE:2915.39.9000 LOT NO:001Y20170806 CHE MTREK 1-800-434-9300 (DOMESTIC) AND 703-527-3 887 (INTERNATIONAL) CCN23272 UN NO.:1231 CLAS S:3 PG:II FP:-10C,1,20000.0,59583.99999999999
WA,Washington,2017,870810,"20,000 KGS OF P-CHLOROBENZOT RIFLUORIDE(PCBTF) PO NO.5001 12 UN:2234 CLASS:3",1,21560.0,91000.448
CA,California,2018,210220,CHLORELLA,1,1140.0,6048.726
CA,California,2018,283525,CALCIUM PYROPHOSPHATE,1,5040.0,6906.312
CA,California,2018,291631,PARA-AMINO BENZOIC ACID MELATONIN,1,2460.0,3940.182
CA,California,2018,300490,10000KGS OF BUPROPION HYDROCHLORIDE USP 200DR . .,1,11200.0,168099.68
CA,California,2018,310210,PRILLED UREA,5,101300.0,51318.58
CA,California,2018,390610,"POLYIMIDE RESIN UN1866, CLASS 3, PGII",1,300.0,927.51
CA,California,2018,392321,D-CALCIUM PANTOTHENATE GLYCINE L-LEUCINE,1,830.0,2120.484
CA,California,2018,420292,WATERWEED BAG,1,280.0,2048.256
CA,California,2018,847910,400KGS OF L-SERINE . . . . .,1,440.0,1541.6279999999997
CA,California,2018,848210,TRIETHYLENE GLYCOL DIMETHACRYLATE PURPOSE:IT CAN BE USED FOR MATERIALS,1,3290.0,25064.536
CT,Connecticut,2018,840390,ALUMINUM FLUORIDE,1,1000.0,7219.1
FL,Florida,2018,230910,METHYLENE CHLORIDE (MECHL) UN NO 1593 IMO CLASS 6.1 METHYLENE CHLORIDE (MECHL) PO NO GC-110636 LOT NO SSMC180223GC CLASS 6.1UN 1593 FREIGHT PREPAID SHIPPED ON BOARD CY-CY @KONG CHINA IMDG 6.1 UN NO 1593,1,20950.0,161472.125
FL,Florida,2018,290312,METHYLENE CHLORIDE (MECHL) PO NO:GC-110072 UN NO.:1593 IMO CLASS:6.1,1,20950.0,12821.4
FL,Florida,2018,290312,METHYLENE CHLORIDE UN NO 1593 IMO CLASS 6.1 METHYLENE CHLORIDE(MECHL) PO NO GC-110438 LOT NO SSMC180202GC CLASS 6.1 UN 1593 FREIGHT PREPAID SHIPPED ON BOARD CY-CY @CENTRAL CENTRAL HONG KONG CHINA IMDG 6.1 UN NO 1593,1,20950.0,14966.679999999998
FL,Florida,2018,290312,METHYLENE CHLORIDE(MECHL) METHYLENE CHLORIDE(MECHL) CLASS 6.1 UN 1593 PO NO GC-110650 LOT NO SSMC180227GC CLASS 6.1 UN 1593 FREIGHT PREPAID SHIPPED ON BOARD CY-CY @KONG CHINA IMDG 6.1 UN NO 1593,1,20950.0,15249.505
FL,Florida,2018,290312,METHYLENE CHLORIDE(MECHL) UN NO.:1593 IMO C LASS:6.1 PACKING GROUP:III,1,20950.0,15205.51
FL,Florida,2018,291412,METHYL ETHYL KETONE,2,38200.0,0.0
FL,Florida,2018,291412,METHYL ETHYL KETONE (MEK),2,38200.0,63633.56
FL,Florida,2018,291412,METHYL ETHYL KETONE (MEK) PO NUMBER:GC-110253 GC-110254 GC-110255,3,57099.0,92501.9838
FL,Florida,2018,291412,METHYL ETHYL KETONE(MEK) UN:1193 CLASS 3,3,57300.0,91628.43000000001
FL,Florida,2018,291412,METHYL ETHYL KETONE(MEK) UN:1193 CLASS 3 ISO TANK PO NUMBER:GC-109607 GC-109608 GC-109609 GC-109610,4,76400.0,121414.88
FL,Florida,2018,291713,SEBACIC ACID DISODIUM SALT,1,300.0,4125.0
FL,Florida,2018,300490,10000KGS OF BUPROPION HYDROCHLORIDE USP,1,11100.0,119585.85
FL,Florida,2018,UNKNOWN,UNSPECIFIED,1,19100.0,0.0
GA,Georgia,2018,940540,LED FIXTURE COMPACT FLUORESCENT LAMP,1,1510.0,11318.356
IL,Illinois,2018,871680,METHYLENE CHLORIDE PO NO.:COSA7195727 6.1/1593/III FREIGHT COLLECT SHIPPED ON BOARD IMCO NUMBER: 6.1 PSN: DICHLOROMETHANE UN NUMBER: 1593 - IMDG CLASS: 6.1 - PG: III CHEMICAL NAME: METHYLENE CHLORIDE,1,25505.0,71442.0555
IL,Illinois,2018,871680,METHYLENE CHLORIDE PO NO.:COSA7195727 6.1/1593/III FREIGHT COLLECT SHIPPED ON BOARD IMCO NUMBER: 6.1 PSN: DICHLOROMETHANE UN NUMBER: 1593 - IMDG CLASS: 6.1 - PG: III CHEMICAL NAME: METHYLENE CHLORIDE PSN: DICHLOROMETHANE UN NUMBER: 1593 - IMDG CLASS: 6.1 - PG: III CHEMICAL NAME: METHYLENE CHLORIDE,3,76515.0,214326.1665
MA,Massachusetts,2018,731829,CPPO ITEM NO.: 14-000-08-101 PO NO.: 59564 HS NO.:2918 29 -FAX: +86-25-52279193 T AX ID NO.: 91 340 100 682 066 495P,1,5840.0,0.0
MA,Massachusetts,2018,UNKNOWN,UNSPECIFIED,1,5840.0,0.0
MI,Michigan,2018,720299,16000KGS OF FERRO PHOSPHORUS,1,16060.0,18998.98
MI,Michigan,2018,720299,FERRO PHOSPHORUS,1,16060.0,30870.532
MI,Michigan,2018,732690,"PENTAN-2,4-DIONE PURPOSE:IT CAN BE USED FOR MATERIALS",1,210.0,732.564
MI,Michigan,2018,UNKNOWN,UNSPECIFIED,1,20000.0,0.0
MO,Missouri,2018,290719,"BUTYLATED HYDROXY TOLUENE-BHT- SAP STO#4200034279 SAP PO#4500043269 CLASS-9 UN NO.-3077 THIS MATERIAL CONSIDERED CLASS 9 DANGEROUS GOODS ONLY WITHIN CHINA. SC#GB17-0267 CY-DOOR -CELL--86 25 87715890 UEN-913201055672271425 --RICARDO.RODRIGUEZ@NOVUSINT.COM FREIGHT COLLECT ; APL LTD. USA 26 CENTURY BOULEVARD SUITE 405 NASHVILLE, TN 37214 TEL-615-913-5500",1,16130.0,69712.247
MO,Missouri,2018,380110,9000KGS OF DI-TERT-BUTYL DICARBONATE PO NO.:4500141329,1,10130.0,113159.191
MO,Missouri,2018,UNKNOWN,ACETONITRILE,5,90000.0,0.0
MO,Missouri,2018,UNKNOWN,ACETONITRILE CAS:75-05-8,1,18000.0,0.0
MO,Missouri,2018,UNKNOWN,UNSPECIFIED,6,108000.0,0.0
NC,North Carolina,2018,291614,METHYL METHACRYLATE CLASS NO.:3 UN NO.:1247 PG:II,1,20000.0,97076.0
NC,North Carolina,2018,291614,"METHYL METHACRYLATE PO NO:700623 PACKING IN I SO TANK. CLASS NO.:3 UN NO.:1247 PG:II HS COD E:29161400 METHYL METHACRYLATE MONOMER, STABI LIZED",1,20000.0,0.0
NC,North Carolina,2018,291639,M-TOLUIC ACID (MTA),1,20060.0,73231.036
NC,North Carolina,2018,291814,M-TOLUIC ACID (MTA),10,200640.0,0.0
NC,North Carolina,2018,291814,M-TOLUIC ACID (MTA) ORDER NO.: 4500251253 LINE ITEM NO: 20 HS CODE: 291639 (20PALLETS),1,20060.0,0.0
NC,North Carolina,2018,291814,M-TOLUIC ACID (MTA) ORDER NO.: LINE ITEM NO: HS CODE:291639,1,20060.0,0.0
NC,North Carolina,2018,390690,METHYL METHACRYLATE,2,40000.0,0.0
NC,North Carolina,2018,UNKNOWN,UNSPECIFIED,15,300760.0,0.0
NE,Nebraska,2018,880330,OXYTETRACYCLINE HYDROCHLORIDE,1,1120.0,137329.92
NJ,New Jersey,2018,290219,CAMPHENE UN1325 CLASS4.1 PGII,1,19830.0,99546.60000000002
NJ,New Jersey,2018,290219,CAMPHENE UN1325 CLASS4.1 PGII SHIPPER'S O L ONE ISO TANK CONTAINER(S) ONLY.,1,19830.0,99546.60000000002
NJ,New Jersey,2018,290219,CAMPHENE UN1325 CLASS4.1 PGII SHIPPER'S O L TWO ISO TANK CONTAINER(S) ONLY.,2,38960.0,309552.784
NJ,New Jersey,2018,291221,4-HYDROXY BENZALDEHYDE,1,7260.0,533943.234
NJ,New Jersey,2018,291440,4-HYDROXY BENZALDEHYDE ORDER NO.: 4208 ITEM NO.:74302 HS CODE:291249,1,7260.0,0.0
NJ,New Jersey,2018,310210,UREA 46 PRILLED THIS SHIPMENT CONTAINS NO WOOD PACKAGING MATERIALS,23,495980.0,203974.5
NJ,New Jersey,2018,392010,HEXAMETHYLDISILOXANE PURPOSE:IT CAN BE USED F OR MATERIALS,1,170.0,420.393
NJ,New Jersey,2018,392010,HEXAMETHYLDISILOXANE PURPOSE:IT CAN BE USED FOR MATERIALS,1,170.0,365.976
NJ,New Jersey,2018,870899,4-HYDROXY BENZALDEHYDE,1,3380.0,10922.131999999998
NJ,New Jersey,2018,UNKNOWN,UNSPECIFIED,1,7260.0,0.0
