state_abbr,state_name,year,hs6,goods_description,shipment_records,total_quantity_kg,total_value_usd
TX,Texas,2023,340239,"1X20 FT ISOTANK ANGLAMOL® 99 UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ALKENYL AMINE, PHOSPHORIC ACID ESTERS/AMINE SALT), 9, III, MARINE POLLUTANT (ALKENYL AMINE, PHOSPHORIC ACID ESTERS/AMINE SALT), (63.00C-CC) ANGLAMOL® 99 NAERG:171; HAZIND:90; EMS:F-A, S-F STOWAGE:A FLASH POINT: 63.00 C NMFC 155150 ADDITIVES FOR FUEL, CLASS 65 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 **MARKS AND NUMBERS CONTINUED: IEC CODE: 0388061251 GSTIN CODE: 27AAACL0126H1ZY OFFICIAL EMAIL OF IMPORTER: GROSS WEIGHT = 21065 KGS GROSS WEIGHT = 21065 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,340239,"1X20FT ISOTANK - DANGEROUS LIQUIDS ANGLAMOL(R) 6043 NA1993 COMBUSTIBLE LIQUID, N.O.S. (OLEFIN SULFIDE, PHOSPHORIC ACID ESTERS/AMINE SALT), COMB LIQ, III NAERG:128 90.00 C LUBRICATING OIL ADDITIVES . PAN: AAACL0126H IEC CODE: 0388061251 GSTIN CODE: 27AAACL0126H1ZY OFFICIAL EMAIL OF IMPORTER: RAW MATERIALS INTERMEDIATES AS PER P.O. IMPORTERS CODE NO. 0388061251 IMPORT UNDER NON-NEGATIVE LIST OF IMPORT UNDER FOREIGN TRADE POLICY 2015-2020 HTS 3811210000 CRITICAL HANDLING INFO : MAX HANDLING TEMP: 60C(140F) MAX STORAGE TEMP: 45C(113F) COMBUSTIBLE LIQUID, N.O.S.,(OLEFIN SULFIDE) IMO CLASS: COMB COMBUSTIBLE NA: 1993 MARINE POLLUTANT: NO EMS: PACKING GROUP: III (MINOR DANGER) FLASH POINT: 90 °C EMERGENCY CONTACT NAME: AS PER DGN EMERGENCY CONTACT NUMBER: AS PER DGN **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,340239,"1X20FT ISOTANK - DANGEROUS LIQUIDS ANGLAMOL® 6043 NA1993 COMBUSTIBLE LIQUID, N.O.S. (OLEFIN SULFIDE, PHOSPHORIC ACID ESTERS/AMINE SALT), COMB LIQ, III NAERG:128 90.00 C HTS 3811210000 ADDLT REF: , 40701801, 20504445 EMERGENCY CONTACT: CHEMTREC (CCN13437) 17035273887 CRITICAL HANDLING INFO : MAX HANDLING TEMP: 60C(140F) MAX STORAGE TEMP: 45C(113F) COMBUSTIBLE LIQUID, N.O.S.,(OLEFIN SULFIDE) IMO CLASS: COMB COMBUSTIBLE NA: 1993 MARINE POLLUTANT: NO EMS: PACKING GROUP: III (MINOR DANGER) FLASH POINT: 90 °C EMERGENCY CONTACT NAME: AS PER DGN EMERGENCY CONTACT NUMBER: AS PER DGN **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,69098.828125
TX,Texas,2023,340239,"ANGLAMOL 2099G NA1993 COMBUSTIBLE LIQUID, N.O.S. (OLEFIN SULFIDE, PHOSPHORIC ACID ESTERS/AMINE SALT), COMB LIQ, III ANGLAMOL 2099G NAERG:128 NMFC 155150 ADDITIVES FOR FUEL, CLASS 65 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 ADDITIVES FOR LUBRICATING OILS: CONTAINING PETROLEUM OILS OR OILS OBTAINED FROM BITUMINOUS MINERALS /NOTE: SEE 9903.88.02. CRITICAL HANDLING INFO : MAX HANDLING TEMP: 60C MAX STORAGE TEMP: 45C COMBUSTIBLE LIQUID, N.O.S.,(OLEFIN SULFIDE, PHOSPHORIC ACID ESTERS/AMINE SALT) IMO CLASS: COMB COMBUSTIBLE NA: 1993 MARINE POLLUTANT: NO EMS: PACKING GROUP: III (MINOR DANGER) FLASH POINT: 82 °C EMERGENCY CONTACT NAME: AS PER DGN EMERGENCY CONTACT NUMBER: AS PER DGN GROSS WEIGHT = 20094.3 KGS GROSS WEIGHT = 20094.3 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,340242,1 X 20 FT ISOTANK (S) DIPHENYL AMINE REFERENCES: 2500032389 YIL - U1-950/21-22-8 AES X20230120111743 / ETUS30219847155 HS-NO 2921447000 GST NR CONSIGNEE 24AAACY0396G1ZD PAN NR CONSIGNEE AAACY0396G IEC NR CONSIGNEE 0396018793 EMAIL CONSIGNEE PAN NR NOTIFY AAACY0396G CRITICAL HANDLING INFO : PROTECT FROM MOISTURE GROSS WEIGHT = 21782 KGS GROSS WEIGHT = 21782 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,1,100000.0,0.0
TX,Texas,2023,340242,"1X20 FT ISOTANK - DANGEROUS LIQUIDS PARA NONYL PHENOL (PNP) UN 3145,ALKYLPHENOLS, LIQUID, N.O.S,(NONYLPHENOL), 8, IIMARINE POLLUTANT EMS: F-A , S-B EMERGENCY CONTACT: CHEMTREC /SI GROUP INC. 18004249300 OR 7035273887 ADDLT REF: , 4200000537 IEC CODE OF IMPORTER: 0388084146 GST IDENTIFICATION NUMBER OF IMPORTER: 27AAACH7323L1ZG PAN NO.: AAACH7323L OFFICIAL EMAIL OF IMPORTER: INDIA REGULATIONS: PAN NR CONSIGNEE: AAACH7323L IEC CONSIGNEE: 0388084146 EMAIL CONSIGNEE: GST NR CONSIGNEE: 27AAACH7323L1ZG PAN NR NOTIFY: AAACH7323L HS CODE: 2907130000 CRITICAL HANDLING INFO : AVOID EXPOSURE TO AIR OR MOISTURE OVER PROLONGED PERIODS. MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",5,500000.0,353160.234375
TX,Texas,2023,340242,"1X20 FT ISOTANK PRODUCT 0273.8 FLASH POINT: 180.00 C NMFC 43940-2 CHEMICALS, NOI, CLASS 85, SUB 2 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 HARMONIZED CODE: 381121 *** MARKS AND NUMBERS CONTINUED: LUBRICATING OIL ADDITIVES CONSIGNEE CONSIGNEE ORDER NUMBER DRUM NO'S 1/UP GROSS KILOS NET KILOS MADE IN ____. IEC CODE: 0388061251 GSTIN CODE: 27AAACL0126H1ZY OFFICIAL EMAIL OF IMPORTER: ITN X20230404371339 CRITICAL HANDLING INFO : MAXIMUM HANDLING TEMPERATURE: 70C (158F) MAXIMUM STORAGE TEMPERATURE: <45C (<133F) NON HAZARDOUS PRODUCT GROSS WEIGHT = 19994.556 KGS GROSS WEIGHT = 19994.556 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,77100.265625
TX,Texas,2023,340242,"1X20 FT ISOTANK PRODUCT 0273.8 PRODUCT 0273.8 FLASH POINT: 180.00 C NMFC 43940-2 CHEMICALS, NOI, CLASS 85, SUB 2 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 HARMONIZED CODE: 381121 ** MARKS AND NUMBERS CONTINUED: CONSIGNEE CONSIGNEE ORDER NUMBER DRUM NO'S 1/UP GROSS KILOS NET KILOS MADE IN ____. 14 FREE DAYS AT DESTINATION LUBRICATING OIL ADDITIVES IEC CODE: 0388061251 GSTIN CODE: 27AAACL0126H1ZY OFFICIAL EMAIL OF IMPORTER: ITN X20230327863768 UTCU4933289 CRITICAL HANDLING INFO : MAXIMUM HANDLING TEMPERATURE: 70C (158F) MAXIMUM STORAGE TEMPERATURE: <45C (<133F) NON HAZARDOUS PRODUCT GROSS WEIGHT = 23511.3 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,77100.265625
TX,Texas,2023,340242,"1X20 FT ISOTANK UN 2529 ISOBUTYRIC ACID,3 (8) III RQ (ISOBUTYRIC ACID) FLASHPOINT(59.0C) EMS NO:F-E, S-C EASTMAN(TM) ISOBUTYRIC ACID, BULK CUSTOMER PO: K/23/229 ORDER NO: 4799494 AESPOST 62153935900 12/20/23 HS CODE: 2915600000 ISOBUTYRIC ACID, BULK IEC CODE NO.: 0388097744, GSTIN: 27AAAFC5600N1ZJ , PAN # AAAFC5600N EMAIL ADDRESS: EMERGENCY CONTACT: CHEMTREC 1-800-424-9300 CCN 7321 CRITICAL HANDLING INFO : KEEP AWAY FROM HEAT SOURCES MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,71019.953125
TX,Texas,2023,340242,"HS CODE: 2707500000 SOLVESSO 200 UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. ( METHYLNAPHTHALENES ), 9, PG III MARINE POLLUTANT 2707500000 ADDTL REF: 1004019712 / 1004019713 1004019714 1796 EMERGENCY CONTACT XOM BY CALLING CHEMTREC 7035273887 CRITICAL HANDLING INFO : LOADING/UNLOADING TEMPERATURE: >-8C (18F) TRANSPORT TEMPERATURE: >-8C (18F) STORAGE TEMPERATURE: >-8C (18F) GROSS WEIGHT = 19885 KGS GROSS WEIGHT = 19885 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",3,300000.0,164813.890625
TX,Texas,2023,340242,"HS CODE: 2707500000 SOLVESSO 200 UN 3082, ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. ( METHYLNAPHTHALENES ), 9, PG III MARINE POLLUTANT THIS SHIPMENT CONTAINS OIL 2707500000 HS CODE ADDTL REF: 1003989054, 1796 GST NR CONSIGNEE 27AAIPT1445Q1Z0 PAN NR CONSIGNEE AAIPT1445Q IEC NR CONSIGNEE 0396019757 EMAIL CONSIGNEE PAN NR NOTIFY AAIPT1445Q CRITICAL HANDLING INFO : LOADING/UNLOADING TEMPERATURE: >-8C (18F) TRANSPORT TEMPERATURE: >-8C (18F) STORAGE TEMPERATURE: >-8C (18F) GROSS WEIGHT = 20158 KGS GROSS WEIGHT = 20158 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,75022.921875
TX,Texas,2023,340242,"LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) POLYGLYCOL 26-2 450 LB STEEL DRUM UNITED STATES IMDG UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ALKYLPHENOL ALKOXYLATE), 9, III, MARINE POLLUTANT, F-A, S-F, STOWAGE CATEGORY A 1A1/X1.2/250/",1,100000.0,50746.671875
TX,Texas,2023,340242,"LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) POLYGLYCOL 26-2 450 LB STEEL DRUM UNITED STATES IMDG UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ALKYLPHENOL ALKOXYLATE), 9, III, MARINE POLLUTANT, F-A, S-F, STOWAGE CATEGORY A 1A1/X1.2/250/ HS CODE 3402.42",1,100000.0,50664.57421875
TX,Texas,2023,340242,"LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) POLYGLYCOL 26-2 450 LB STEEL DRUM UNITED STATES IMDG UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ALKYLPHENOL ALKOXYLATE), 9, III, MARINE POLLUTANT, F-A, S-F, STOWAGE CATEGORY A 1A1/X1.2/250/ HS CODE 340242",1,100000.0,53534.1953125
TX,Texas,2023,340242,"LOADED ONTO 20 PALLETS LOADED INTO 1 20'CONTAINER(S) POLYGLYCOL 26-2 450 LB STEEL DRUM UNITED STATES IMDG UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ALKYLPHENOL ALKOXYLATE), 9, III, MARINE POLLUTANT, F-A, S-F, STOWAGE CATEGORY A HS CODE 340242",1,100000.0,50794.3671875
TX,Texas,2023,340290,1 20'TANK CONTAINER LUBRIZOL(R) 6586H RAW MATERIALS INTERMEDIATES AS PER P.O. HTS: 3811210000 ADDITIONAL REFERENCES: 40724523 40724525 20513695 20513697 CRITICAL HANDLING INFO : MAX STORAGE TEMP: 45C (158F) MAX HANDLING TEMP: 70C (158F) NON HAZARDOUS PRODUCT **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E,2,200000.0,142039.90625
TX,Texas,2023,340290,"20FT ISOTANK - DANGEROUS LIQUIDS LUBAD 1518 ADDITIVES FOR LUBRICATING OIL LOBP PO 4540665260 IED NO: 0404008658 GSTIN NO: 27AAICS1404P1Z3 PAN NO: AAICS1404P UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE), 9, III, MARINE POLLUTANT (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE) NAERG:171, HAZIND:90, EMS:F-A, S-F STOWAGE:A 124.00 C HTS:3811210000 ADDLT REF: , 40648398, 20457318, 80000074540, LOBP PO# 4540665260 EMERGENCY CONTACT: CHEMTREC (CCN13437) 17035273887 CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). GROSS WEIGHT = 19513.7 KGS GROSS WEIGHT = 19513.7 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,82406.9453125
TX,Texas,2023,340290,"HS CODE: 3811210000 1X20FT ISOTANK - DANGEROUS LIQUIDS LUBAD 1518 UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE), 9, III, MARINE POLLUTANT (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE) NAERG:171,HAZIND:90, EMS:F-A, S-F STOWAGE:A 124.00 C ADDITIVES FOR LUBRICATING OIL --- LOBP PO 4541181065 IED NO: 0404008658 GSTIN NO: 27AAICS1404P1Z3 PAN NO: AAICS1404P HTS 3811210000 FREIGHT PREPAID ADDITIONAL REFERENCES: 40694673 20475257 EMERGENCY CONTACT CHEMTREC (CCN13437) 17035273887 CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,70632.046875
TX,Texas,2023,340290,"HS CODE: 381700 PRODUCT 0737.1 UN2586 ARYLSULPHONIC ACIDS, LIQUID 8, III NAERG:153; HAZIND:80; EMS:F-A, S-B STOWAGE:B FLASH POINT: 130.00 C NMFC 43940-2 CHEMICALS, NOI, CLASS 85, SUB 2 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3817001500 HARMONIZED CODE: 381700 LUBRICATING OIL ADDITIVES CRITICAL HANDLING INFO : DO NOT HEAT OVER 75 C (167F) MAX STORAGE TEMP 45C (113F) GROSS WEIGHT = 20176 KGS GROSS WEIGHT = 20176 KGS MARINE POLLUTANT: NO **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,150929.84375
TX,Texas,2023,340290,"LOADED INTO 1 20'CONTAINER(S) BAKER ALEG-380 ASH RESIDUE REMOVER 4L UN 3267,CORR UN 3267,CORROSIVE LIQUID, BASI C, ORGANIC, N.O.S.(ETHANOLAMIN E),CLASS 8 ,PKG GRP III,FP 110 .000 C,CORROSIVE FA,SB FLASHPOINT 110 CE 4L POLY BOTTLE PRESSURE BOTTOM 3402905030 CHEMICALS NET WEIGHT :16.9600 KGS HS-NO 3402905030",1,100.0,170.05745
TX,Texas,2023,340290,"LOADED INTO 1 20'CONTAINER(S) BAKER ALEG-380 ASH RESIDUE REMOVER 4L UN 3267,CORR UN 3267,CORROSIVE LIQUID, BASI C, ORGANIC, N.O.S.(ETHANOLAMIN E),CLASS 8 ,PKG GRP III,FP 110 .000 C,CORROSIVE FA,SB FLASHPOINT 110 CE 4L POLY BOTTLE PRESSURE BOTTOM 3402905030 CHEMICALS NET WEIGHT :4.2400 KGS HS-NO 3402905030",1,10.0,92.69754
TX,Texas,2023,340290,"LOADED INTO 1 20'CONTAINER(S) BAKER ALEG-380 ASH RESIDUE REMOVER 4L UN 3267,CORR UN 3267,CORROSIVE LIQUID, BASI C, ORGANIC, N.O.S.(ETHANOLAMIN E),CLASS 8 ,PKG GRP III,FP 110 .000 C,CORROSIVE FA,SB FLASHPOINT 110 CE 4L POLY BOTTLE PRESSURE BOTTOM 3402905030 CHEMICALS NET WEIGHT :84.8000 KGS HS-NO 3402905030",1,100.0,531.4593505859375
TX,Texas,2023,340290,"LUBRIZOL® 6586H FLASH POINT: 196.00 C NMFC 43940 CHEMICALS, NOI, CLASS 85 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 HARMONIZED CODE: 381121 CRITICAL HANDLING INFO : MAX STORAGE TEMP: 45C (158F) NON HAZARDOUS PRODUCT GROSS WEIGHT = 19150.9 KGS GROSS WEIGHT = 19150.9 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,82406.9453125
TX,Texas,2023,340290,"PRODUCT 0273.8 FLASH POINT: 180.00 C NMFC 43940-2 CHEMICALS, NOI, CLASS 85, SUB 2 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 HARMONIZED CODE: 381121 NON HAZ CHEMICAL CONSOL CSEHOU2303127203 SHIPMENT SSECLE2303172376 CRITICAL HANDLING INFO : MAXIMUM HANDLING TEMPERATURE: 70C (158F) MAXIMUM STORAGE TEMPERATURE: <45C (<133F) NON HAZARDOUS PRODUCT GROSS WEIGHT = 19931.1 KGS GROSS WEIGHT = 19931.1 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",2,200000.0,154200.53125
TX,Texas,2023,340290,"PRODUCT 0273.8 NMFC 43940-2 CHEMICALS, NOI, CLASS 85, SUB 2 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 CRITICAL HANDLING INFO : MAXIMUM HANDLING TEMPERATURE: 70C (158F) MAXIMUM STORAGE TEMPERATURE: <45C (<133F) NON HAZARDOUS PRODUCT GROSS WEIGHT = 23120 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",3,300000.0,225068.765625
TX,Texas,2023,340319,"1 20FT ISOTANK - DANGEROUS LIQUIDS LUBAD 1518 ADDITIVES FOR LUBRICATING OIL UN3082 , ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE) , CLASS 9 , PG III , MARINE POLLUTANT , FLASHPOINT 124C , EMS FA, SF HTS: 3811210000 ADDLT REF: , 40721441, 20505283, LOBP PO# 4542162542 EMERGENCY CONTACT: CHEMTREC (CCN13437) 17035273887 CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,340319,"1 X 20 FT ISOTANK ANGLAMOL 2099G EXPORT CONTROL LICENS E: NLR_NO LICENSE REQUIRED - EAR99 ADDITIVES FOR LUBRICATING OI LS: CONTAINING PETROLEUM OI LS OR OI LS OBTAINED FROM BITUMINOUS MINERALS HARMONIZED CODE: 381121 CONSOL CSEHOU2211119073 SHIPMENT SSEHOU2211162143 CRITICAL HANDLING INFO : MAX HANDLING TEMP: 60C MAX STORAGE TEMP: 45C COMBUSTIBLE LIQUID, N.O.S.,(OLEFIN SULFIDE, PHOSPHORIC ACID ESTERS/AMINE SALT) IMO CLASS: COMB COMBUSTIBLE NA: 1993 MARINE POLLUTANT: NO EMS: PACKING GROUP: III (MINOR DANGER) FLASH POINT: 82 °C EMERGENCY CONTACT NAME: AS PER DGN EMERGENCY CONTACT NUMBER: AS PER DGN GROSS WEIGHT = 20185.1 KGS GROSS WEIGHT = 20185.1 KGS **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,75022.921875
TX,Texas,2023,340319,"1 X 20 FT ISOTANK LUBAD 1518 LUBRICATING OIL ADDITIVES LOBP PO 4539877806 HTS:3811210000 ADDLT REF: 40619834, LOBP PO 4539877806, 20431445, 4539877864 PAN NR CONSIGNEE: AAICS1404P IEC CONSIGNEE: 0404008658 EMAIL CONSIGNEE: GST NR CONSIGNEE: 27AAICS1404P1Z3 PAN NR NOTIFY: AAICS1404P CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). GROSS WEIGHT = 20983.4 KGS GROSS WEIGHT = 20983.4 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,0.0
TX,Texas,2023,340319,"1 X 20 FT ISOTANK LUBAD 1518 LUBRICATING OIL ADDITIVES LOBP PO 4539877823 HTS: 3811210000 ADDTL REF: 40619835, 20431468 CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). GROSS WEIGHT = 21010.6 KGS GROSS WEIGHT = 21010.6 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,75022.921875
TX,Texas,2023,340319,"1 X 20FT ISOTANK - DANGEROUS LIQUIDS LUBAD 1518 ADDITIVES FOR LUBRICATING OIL HTS:3811210000 LOBP PO 4540665259 IED NO: 0404008658 GSTIN NO: 27AAICS1404P1Z3 PAN NO: AAICS1404P IEC CONSIGNEE: 0404008658 EMAIL CONSIGNEE: ADDLT REF: 40648932, 20457374, LOBP PO# 4540665259 CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). GROSS WEIGHT = 19522.8 KGS GROSS WEIGHT = 19522.8 KGS MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,82406.9453125
TX,Texas,2023,340319,"1X20 FT ISOTANK LUBRIZOL 6586H NOT REGULATED. LUBRIZOL 6586H FLASH POINT: 196.00 C NMFC 43940 CHEMICALS, NOI, CLASS 85 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 ADDITIVES FOR LUBRICATING OILS: CONTAINING PETROLEUM OILS OR OILS OBTAINED FROM BITUMINOUS MINERALS /NOTE: SEE 9903.88.02. HARMONIZED CODE: 381121 CRITICAL HANDLING INFO : MAX STORAGE TEMP: 45C (158F) NON HAZARDOUS PRODUCT **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,73968.15625
TX,Texas,2023,340319,"1X20 FT ISOTANK LUBRIZOL 6586H NOT REGULATED. LUBRIZOL 6586H FLASH POINT: 196.00 C NMFC 43940 CHEMICALS, NOI, CLASS 85 ECCN:EAR99 EXPORT CONTROL LICENSE: NLR_NO LICENSE REQUIRED - EAR99 COMMODITY CODE : 3811210000 ADDITIVES FOR LUBRICATING OILS: CONTAINING PETROLEUM OILS OR OILS OBTAINED FROM BITUMINOUS MINERALS /NOTE: SEE 9903.88.02. HARMONIZED CODE: 3811210000 CRITICAL HANDLING INFO : MAX STORAGE TEMP: 45C (158F) NON HAZARDOUS PRODUCT **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,67873.203125
TX,Texas,2023,340319,"1X20FT ISOTANK - DANGEROUS LIQUIDS LUBAD 1518 ADDITIVES FOR LUBRICATING OIL IED NO: 0404008658 GSTIN NO: 27AAICS1404P1Z3 PAN NO: AAICS1404P HTS: 3811210000 ADDLT REF: , 40723838, 20504721, LOBP PO# 4542156452 UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE), 9 III MARINE POLLUTANT (ZINC ALKYLDITHIOPHOSPHATE, ARYL PHOSPHITE) NAERG:171 HAZIND:90 EMS:F-A S-F STOWAGE:A 124C HTS: 3811210000 TARE WEIGHT: 4070 KGS CRITICAL HANDLING INFO : ODOROUS/TOXIC FUMES MAY FORM FROM DECOMPOSITION IF STORED AT TEMPS >113F(45C) FOR EXTENDED PERIODS OF TIME OR IF HEAT S OURCES >250F(121C) ARE USED. NO SPECIFIC WARNING IN SDS BU T BASED ON EXPERIENCE, DO NOT REHEAT ABOVE 65C(149F). MARINE POLLUTANT: YES **F:+91-22-61110700 PAN AAAFJ5198E ***F:+91-22-61110700 PAN AAAFJ5198E",1,100000.0,71019.953125
